komentar,timestamp,sentiment
jangan nangis pak kan udah kenyang sama duit banyak saya kerja Dari kecil jungkir balik tidak punya duit 1M,2025-04-22 04:10:06+00:00,negatif
"Mntaaaap bngt Pak bnyk uang 75,9 miliar bagi dikit pak buat byr hutang
😅😅😅😅😅",2025-04-23 12:29:12+00:00,negatif
"da pake baju orange, nangiss, kmariinn cengar crngir, tangisann ga menjdikann ibaa",2025-04-27 03:43:15+00:00,negatif
tunjukkan bapak tdk salah pas persidangan..,2025-04-19 11:17:09+00:00,negatif
"tenang aja pak nanti juga bebas, kasian lah anak istri nya kalo dia di tahan
cuma 75 M ini😅",2025-04-19 04:59:39+00:00,negatif
paling juga di tahan 6 taun,2025-04-29 01:33:59+00:00,negatif
"cuma tangis palsu,dalam hati tertawa karna tdk adanya hukum perampasan aset",2025-04-20 12:52:00+00:00,negatif
mkanya bgi2 yg rata biar ga ketangkep🤣🤣🤣🤣,2025-04-29 04:49:05+00:00,netral
nangisin apa kocak 🗿,2025-04-27 03:37:46+00:00,netral
kok nangis?? membingungkan msyrkt,2025-04-19 10:14:09+00:00,negatif
oh jadi dia orang nya gue gak kenal jadi kenal sekarang sama ini orang,2025-04-21 12:09:25+00:00,negatif
😂😂pejabat Indonesia sampai pun di makan ampun dahh,2025-04-21 06:59:39+00:00,negatif
air mata buaya,2025-04-19 16:44:35+00:00,netral
kn udah kenyang PK ngapain nagis.,2025-04-19 17:25:23+00:00,negatif
air mata buaya....,2025-04-22 01:24:40+00:00,netral
waktu pegang uang ga nangis,2025-04-19 14:28:07+00:00,netral
dasar manusia rakus,2025-04-20 02:01:23+00:00,negatif
air mata kadal,2025-04-20 02:07:58+00:00,netral
"anak istrimu pasti ketawa di rumah bang,kan duitmu masih banyak😁",2025-04-19 17:15:45+00:00,netral
kurang ya pak....,2025-04-19 17:09:02+00:00,netral
astaghfirullah aladzim 🥺,2025-04-21 04:37:59+00:00,positif
air mata palsu 😂,2025-04-21 08:11:56+00:00,netral
"kasihan si LC nya,, boss nya ketamvkep",2025-04-19 14:32:54+00:00,negatif
"pas cair ketawa ketiwi, giliran ketangkep mewek",2025-04-19 16:21:37+00:00,negatif
terharu beliau ketika menerima rompi pink yang di dambakan sejak lama..👍,2025-04-19 16:14:15+00:00,negatif
maliiing bnyak drama kluarga ya punya malu ga makan uang rakyat,2025-04-19 14:49:16+00:00,negatif
da korup di ksi baju baru lgi,2025-04-20 03:16:00+00:00,negatif
apa yg kau tuai skg jadi tangisan penyesalan.,2025-04-19 18:45:49+00:00,positif
"kenapa nangis kau bang , mikirin selingkuhan ya",2025-04-20 05:53:04+00:00,negatif
"ga usah nangis,,, Nikmatin aj,, makan duit sebanyak itu",2025-04-22 14:22:11+00:00,negatif
"bahagia sekali nih bapak...
sampai terharu saya... 🥰",2025-04-21 03:53:46+00:00,positif
"kenapa harus nangis brader, ini baru hukum dunia, belum hukum akhirat bro",2025-04-20 01:47:17+00:00,negatif
"gak mungkin hanya dia sendiri makan uangnya diakan ada atasan,,, atasnya ada atasan lagi",2025-04-19 15:04:15+00:00,negatif
knp menangis pk,2025-04-20 03:34:35+00:00,negatif
"dia gak nyangka KPK begitu perhatian, sampai kasih rompi almamater",2025-04-19 16:55:16+00:00,negatif
anak buah Airin 🤣,2025-04-19 17:20:39+00:00,positif
Hehehee...makan duitnye happy aja tuh..pas di tangkap nangis,2025-04-19 14:16:24+00:00,netral
sedih dah ketauan. masih bisa drama😂,2025-04-19 14:53:21+00:00,netral
kasian donk sama keluarga mu,2025-04-21 11:00:18+00:00,netral
mewek oge nya,2025-04-19 14:23:06+00:00,netral
Orang yg sekarang menangis... dulu pernah tertawa,2025-04-21 05:04:08+00:00,negatif
ala kok nangis lebai apa nangis bahagia kan nanti di jagaiin makan di antar tidur di jaga mantap la pokoke,2025-04-20 01:23:30+00:00,netral
giliran dpt duitnye aje lu ketawa tawa,2025-04-19 17:07:13+00:00,netral
kenapa kok nangis pak,2025-04-20 05:33:36+00:00,netral
"terlepas dri korupsi yg dia lakukan, atasannya pasti dpt jga itu",2025-04-21 14:37:27+00:00,negatif
enak ya pak....🤣🤣🤣🤣🤣,2025-04-20 10:51:45+00:00,netral
wkwkwkw ah,2025-04-20 10:12:39+00:00,positif
terharu,2025-04-19 16:40:41+00:00,netral
air mata sigung,2025-04-20 11:10:14+00:00,netral
paling tidak reaksinya mengundang iba,2025-04-21 07:09:07+00:00,negatif
"pura2 itu
udah kenyang soalnya",2025-04-19 16:52:46+00:00,negatif
kenyang kenyang,2025-04-19 14:34:52+00:00,netral
itu namgis ke bahagian...sdh banyak makan uang nya baru ketangkep ☺️☺️☺️,2025-04-21 09:50:24+00:00,negatif
itu sih tangis bahagia soal nya hukuman nya paling cuma setahun,2025-04-19 17:27:27+00:00,negatif
cep cep cep jgn diem 😂,2025-04-19 16:37:33+00:00,positif
"kasihan,, dia perlu cari nafkah buat keluarga😁",2025-04-19 14:24:07+00:00,negatif
kemaren gimana jalan pikiranmu?,2025-04-20 02:26:09+00:00,negatif
knpa harus sedih bos kalau emang gk salah anda pasti gk di tahan,2025-04-19 14:07:12+00:00,negatif
"tangis palsuu,,, 🤣🤣🤣",2025-04-21 08:22:19+00:00,netral
"segampang itu tangisnya,lha kmarin2 kmn slma perbuatsnnya lom trbobgkar",2025-04-21 03:56:38+00:00,negatif
terima transferannya gak nangis...pas ttd gak nangis...ditangkep ko nangis...,2025-04-20 13:16:07+00:00,negatif
kasihan anak istrinya nanti makan apa,2025-04-22 14:48:39+00:00,negatif
ngasih anak bini pd ketawa tawa,2025-04-24 12:15:50+00:00,netral
lah kok nangis KA udah dapet uang banyak,2025-04-20 20:00:27+00:00,negatif
jngn nangis pa kan dah kenyang trus duit nya masih bnyk blm.abis 🤣😂😅,2025-04-19 12:59:18+00:00,negatif
kenapa org yg ketangkap maling duit sllu pasang wajah sedih ???,2025-04-20 15:19:48+00:00,negatif
Ngapa yg kasus beginian muka y sllu mulus kga lebam2 baju rapi 😝😝😝,2025-04-20 16:07:42+00:00,negatif
waktu pke dwitny aj Bahagia dan Gaya gayaan.giliran di tngkap pura2 mewek.dah Telat meweknya.,2025-04-20 15:02:13+00:00,negatif
cerita aja pa apa yg terjadi sebenarnya. ga mungkin dana segitu anda main sendiri.,2025-04-20 11:00:47+00:00,negatif
orang2 begini yang anak istrinya di kasihani oleh pak prabowo,2025-04-21 13:22:52+00:00,negatif
"ya elah pake nangis,,, makan duit nya kaga nangis",2025-04-21 13:18:21+00:00,negatif
"anda sdh puas kan makan uangnyaa,kenapa nangis,🤣🤣🤣",2025-04-20 11:26:06+00:00,netral
"waktu nimakmati duitnya ketawa""happy sekarang nanggis",2025-04-20 12:13:29+00:00,negatif
Dih nangisssss gimaneee itu nangisss mula nye pegimaneee nangissss,2025-04-21 12:08:24+00:00,negatif
Kog baru sadar sekarang,2025-04-21 04:11:18+00:00,positif
nangis Krn kurang banyak😅😆,2025-04-25 11:08:11+00:00,negatif
#ENAK YA OM,2025-04-20 02:59:51+00:00,negatif
kenapa nangis woy,2025-04-19 15:08:39+00:00,netral
ko nangis,2025-04-19 14:11:17+00:00,netral
kurang bamyak ya??,2025-04-19 16:17:14+00:00,negatif
ini tangis bahagia..,2025-04-20 03:21:23+00:00,positif
misal udah ketangkep nangiss gmna rasa rakyat 🥺,2025-04-20 01:38:20+00:00,netral
"knaapa nangis pak?? pas menikmati uangnyaa ,bpk dan kel, bahagiaaa kann...??",2025-04-20 05:39:44+00:00,negatif
pasti nangis seneng mau pindah rmh 😁🤣,2025-04-19 14:41:16+00:00,negatif
Air mata buaya,2025-04-20 04:32:17+00:00,netral
knp sedih 😁😁 giliran dpt duit tawa,2025-04-19 14:24:35+00:00,netral
baru sadar klw rompi nya warna pink☺️,2025-04-19 14:36:06+00:00,netral
"Wah sehat trus bapak, duit banyak, tidur di kawal,",2025-04-19 14:30:01+00:00,positif
sia koplok Naha leweh😂,2025-04-19 17:24:54+00:00,negatif
kl g ketahuan g nbgis,2025-04-19 14:45:16+00:00,negatif
biasanya orang begini ntuh dulu pasti bahagia ya,2025-04-19 14:52:03+00:00,netral
apa cuma dia aja?,2025-04-19 14:24:52+00:00,netral
air mata buaya.. 😂,2025-04-20 01:43:51+00:00,positif
"gak usah nangis
duitmu okeh",2025-04-19 14:41:00+00:00,netral
Tangisan paLsu ...,2025-04-19 14:48:42+00:00,netral
dah ketangkep nangis...palsu,2025-04-21 01:54:46+00:00,negatif
lagi akting😁😁😁😁😁😁😁😁,2025-04-19 14:29:26+00:00,positif
"tenang aja pak gak usah pake nangis, kaya anak kecil aja",2025-04-19 14:41:56+00:00,netral
fungsi nya nangis apanya......🤔🤔🤔,2025-04-22 12:02:17+00:00,positif
sudah ketahuan baru nangis...coba KLO ngga terbongkar,2025-04-19 14:52:19+00:00,negatif
"Gw Nangis krn akn kehilangan enong""yg br di peliharanya😏😁",2025-04-20 10:18:37+00:00,negatif
mewekk jg lho,2025-04-21 07:39:46+00:00,netral
lah...kok nangis sih... 😅,2025-04-20 14:27:54+00:00,negatif
kok nangis ommm,2025-04-21 11:36:02+00:00,netral
"buka aja ..kamu bagi2 sama siapa, jangan km tanggung sendiri..",2025-04-19 11:25:21+00:00,negatif
exteng,2025-04-25 15:24:48+00:00,netral
ITF GAK JALAN ANGGARAN MILYARAN 😅,2025-04-21 04:05:09+00:00,netral
Cemen 😡,2025-04-20 16:49:46+00:00,positif
terharu itu,2025-04-21 03:21:47+00:00,netral
org gini bisa nangis😂😂😂😂,2025-04-19 11:01:24+00:00,positif
VIRALKAN,2025-04-22 12:53:32+00:00,negatif
karena tersangka menangis dan menyesali hukuman diringankan jadi 2.5th potong tahanan 8bulan🤣🤣🤣,2025-04-20 04:51:57+00:00,negatif
sehat2 Pak Ya,2025-04-19 14:46:52+00:00,positif
ngapain nanggis. kan udah makan duit. masih kurang emang,2025-04-20 01:53:00+00:00,negatif
menangis karena ketauan nilep duit😭,2025-04-20 01:55:49+00:00,negatif
air mata buaya😁,2025-04-21 07:42:47+00:00,positif
waktu lihat duit banyak enggak nangis tu,2025-04-19 15:30:26+00:00,negatif
mesti keluarga bapak ini bangah,2025-04-19 14:29:45+00:00,netral
Waaah...,2025-04-19 22:28:14+00:00,negatif
dpt duitnya senyum2.begitu ketangkap mewek2 😂😂😂,2025-04-20 04:16:01+00:00,negatif
😂😂😂😂lucu,2025-04-19 15:22:56+00:00,positif
😂 mantap,2025-04-19 14:10:24+00:00,positif
saya juga mau nangis...kalau dpt duit 79M...🤪🤪🤪,2025-04-19 14:25:02+00:00,negatif
lapang... 👍👍👍 sandiwara nya 😂😂😂,2025-04-19 22:49:34+00:00,positif
menyala abangku 🔥🔥🔥👍👍👍,2025-04-19 17:01:53+00:00,netral
yaalloh,2025-04-19 14:28:15+00:00,negatif
kok nagis pak bahahiahdong uwang dapatkan😄😄😄😄😃😄😁😁😁😆😆😅😅😅😅😅😅,2025-04-20 02:34:55+00:00,negatif
kagak kaget,2025-04-20 03:33:27+00:00,negatif
air mata buaya,2025-04-20 02:50:01+00:00,netral
kenapa harus nangis.oh.duit nya belum habis kali keburu ketangkap,2025-04-20 03:03:42+00:00,negatif
lagu lama itu mah😂😂😂,2025-04-20 07:10:31+00:00,positif
pasti bulang saya jadi korban atasanya,2025-04-20 05:32:02+00:00,positif
"enak itu dpt rmh batu Gratis,,mkn gratis,,",2025-04-20 03:15:06+00:00,negatif
air mata kepalsuan 🤣,2025-04-30 06:07:40+00:00,positif
bisa nangis juga,2025-04-20 10:56:43+00:00,positif
ko mewek?,2025-04-20 10:37:09+00:00,negatif
"Skrg terlalu banyak aturan makanya gak jalan pemerintahan karena ketika ambil tindakan, banyak salahnya 😂😂",2025-04-20 03:32:31+00:00,negatif
jangan nangislah,2025-04-20 03:20:20+00:00,positif
ajaib rompinya... bs bikin org terharu,2025-04-19 14:49:31+00:00,negatif
"santai pak, anggap aja bapa pergi merantau setahun dengan gaji milyaran. toh keluarga masih bisa jemput dan ada potongan hukuman",2025-04-19 17:35:22+00:00,netral
wajahnya seperti bukan koruptor... jgn2 ini korban atasan,2025-04-19 14:30:00+00:00,negatif
air mata buaya,2025-04-19 18:50:15+00:00,netral
mewek,2025-04-19 23:28:40+00:00,netral
kasihan anak istrinya............ sorry ye🤣🤣🤣🤣🤣,2025-04-20 00:51:04+00:00,negatif
kabid hebat ngelola puluhan miliar diembat lagi,2025-04-19 14:13:34+00:00,negatif
halaaahh 😏,2025-04-19 22:46:18+00:00,negatif
"apresiasi negara utk nya
baju baru
gelang baru
mobil baru + supir
+",2025-04-19 14:21:09+00:00,positif
tangisan tak berarti,2025-04-19 14:13:59+00:00,negatif
nangisin istrinya mungkin mo nikah lagi,2025-04-20 02:09:56+00:00,netral
klo rumpi pink itu tahanan pidana khusus Kejakgung,2025-04-19 14:13:05+00:00,netral
😂😂😂 Konoha KLO gax ada perampasan aset ginii sampah aja di korup apa lagi yg biasa aja,2025-04-19 14:12:07+00:00,negatif
Tangisan buaya,2025-04-19 14:26:39+00:00,positif
sdh kenyang ini,2025-04-19 14:06:32+00:00,positif
"Indonesia pejabatnya BYK koropsii ,bila nak makmur ,kemiskinan meningkat apa apa mahal,yg kaya makin kaya koropsi semakin byk",2025-04-20 00:12:15+00:00,negatif
para pejabat konoha 😁,2025-04-19 14:37:33+00:00,positif
"bahagia berujung duka,uang byk tak berguna itu baru dunia boos.",2025-04-20 15:29:41+00:00,negatif
selamat bos..,2025-04-19 14:44:31+00:00,negatif
biasanya ada yg nyuruh.. atasannya mungkin,2025-04-19 14:58:42+00:00,netral
"nagis itu exting aja itu,mkin dia bilang aku udah kya,",2025-04-19 16:02:05+00:00,negatif
"mahal banget itu rompi orange sampai 75,9M",2025-04-19 15:22:35+00:00,negatif
tetap lestarikan budaya konoha... 🤭🤭,2025-04-19 15:27:17+00:00,positif
pemaen senetron,2025-04-19 15:24:22+00:00,positif
gji kami dg UMR pak....kami siap mggantikn dn bkrja lbih mlyani dr mrka..,2025-04-21 02:17:06+00:00,negatif
Lagi pegang uangnya nangis ga pak..? 🤭,2025-04-19 05:16:53+00:00,negatif
"Tenang aja
Anak Istri dijamin oleh Presiden RI",2025-04-19 05:03:51+00:00,positif
tangisanmu tak sesedih tangisan rakyat 👍,2025-04-19 14:38:12+00:00,positif
lebay,2025-04-21 09:42:05+00:00,netral
po nangis ada yg lain ya😂😂😂,2025-04-19 16:56:29+00:00,netral
joh malah nangis,2025-04-19 19:10:30+00:00,negatif
hhh kasian,2025-04-19 17:55:40+00:00,netral
terlambat nangis nya woy,2025-04-19 15:12:37+00:00,negatif
Cemen bgt aj Cengeng,2025-04-20 14:19:00+00:00,netral
"pake nangis segala, muna lu",2025-04-20 01:05:27+00:00,positif
bahagia diatas penderitaan org banyak,2025-04-19 15:10:05+00:00,positif
makanya jadi orang tuh harus jujur,2025-04-19 16:24:22+00:00,netral
assiik istrinya kawin lagi,2025-04-19 16:01:38+00:00,positif
di tangkap nangis waktu nikmati uang nya senang...lucu ya,2025-04-19 16:16:35+00:00,negatif
ngapain kau nangis tuan kn udh kenyang tujuh turuanan itu uang kau nikmati dgn klrgmu,2025-04-19 16:54:37+00:00,negatif
"nangis kegirangan,punya duit banyak",2025-04-19 16:27:43+00:00,positif
"tangis bahagia
karena menempuh hidup baru 😁😁🤭😂",2025-04-19 16:08:38+00:00,positif
haaaaaa kurang ajar,2025-04-19 16:03:08+00:00,negatif
mantafffd,2025-04-19 14:02:34+00:00,positif
dapat uang tertawa giliran d tangkap menagis,2025-04-19 14:48:14+00:00,negatif
"Dia pikir dapat duit korupsi,sama dengan dapat duit togel.",2025-04-19 17:03:00+00:00,negatif
jgn nangis pak..mending bp ketawa aj sesuai waktu menikmati uang itu,2025-04-19 14:50:18+00:00,negatif
Nangis bahagia tlh berhasil memakan uang rakyat puluhan M,2025-04-19 14:07:31+00:00,positif
nangis mu drama pak,2025-04-19 14:13:52+00:00,netral
👍👍🤣👍,2025-04-23 09:23:38+00:00,positif
🤣🤣🤣,2025-04-19 14:30:50+00:00,positif
😂😂😂,2025-04-19 17:50:25+00:00,positif
😂😂😂😂,2025-04-19 17:35:40+00:00,positif
😂😂😂,2025-04-20 05:09:48+00:00,positif
😁😁😁😁😁😁😁😁,2025-04-20 07:13:43+00:00,positif
😂😂😂,2025-04-19 17:07:25+00:00,positif
😁,2025-04-19 16:16:20+00:00,positif
😃😃😃😃😃,2025-04-21 08:03:01+00:00,positif
🤡🤡,2025-04-19 15:29:08+00:00,positif
🤣,2025-04-29 14:22:48+00:00,positif
😃😀😀,2025-04-19 14:43:32+00:00,positif
@putri @Ayankaje,2025-04-21 06:25:56+00:00,positif
😁,2025-04-20 03:27:19+00:00,positif
🤣,2025-04-19 23:32:52+00:00,positif
😁😁😁,2025-04-21 03:12:23+00:00,positif
mak ngeri di bidang sampah pun korupsi..konoha konoha🤣🤣🤣,2025-04-20 12:12:25+00:00,negatif
"yg enak mah bininya.
menikmati duitnya tapi tidak dihukum",2025-04-19 15:02:44+00:00,netral
mengkek ya wak,2025-04-21 15:45:55+00:00,netral
lari ke hiburan malam uang nya 🤣🤣,2025-04-22 05:38:02+00:00,negatif
"dia nangis ada maksud nya kawan
di penjara..uang nya istri nya yg nikmati.bisa2 kawin lagi istri nya.itu yg dia pikir kan🤣🤣🤣🤣",2025-04-21 03:56:09+00:00,negatif
"kalau sudah memaki baju merah sm gelang putih nangis waktu belum ketahuan senang,makai uang,nikmati sekrg di ruang tahanan,",2025-04-19 16:46:32+00:00,negatif
kenapa NANGIS?? Cemen dong..saat memakai uang itu...BAHAGIA bukan??,2025-04-19 20:17:10+00:00,negatif
"Kenapa menangis,belum dapat hasil banyak,trus ketahuan gituya...😭😭😭",2025-04-22 12:10:52+00:00,negatif
udeh ketangkep aje mewek daaah..negara konohaaa,2025-04-21 05:57:42+00:00,negatif
nggak boleh nangis dong..ayo senyum..😂,2025-04-22 13:58:28+00:00,netral
mewek gak kaya lagi nikmatinya cengegesan.harus nya mewek itu di kasih kepercayaan😂😂😂😂,2025-04-21 07:59:33+00:00,negatif
Bapak Maling anggaran DLH belum lagi tiap RT di minta 5000 rupiah per rumah,2025-04-19 06:07:23+00:00,negatif
"😅😅😅ROK...MANAA...ROOKKKK😅😅😅....
UDH GENE BR MEWEEKKKK😭😭😭HUFT",2025-04-19 13:46:06+00:00,netral
"𝚜𝚊𝚗𝚝𝚊𝚒 𝚜𝚓 𝚙𝚊𝚔 𝚖𝚎𝚗𝚓𝚊𝚕𝚊𝚗𝚒 𝚗𝚢𝚊, 75,6 𝙼 𝚒𝚝 𝚔𝚊𝚗 𝚋𝚒𝚜𝚊 𝚋𝚞𝚊𝚝 𝚋𝚎𝚕𝚒 𝚏𝚊𝚜𝚒𝚕𝚒𝚝𝚊𝚜 𝚍 𝚙𝚎𝚗𝚓𝚊𝚛𝚊.... 😂😂😂",2025-04-19 06:19:14+00:00,positif
"mestinya nangis pada waktu mau korupsi, bukan skrg. klo nangis skrg gak ada gunanya kagi, dikirain org main sinetron 😅😂🤣",2025-04-20 15:28:53+00:00,negatif
gede badan doang tapi cengeng..waktu melakukan ketawa tawa 😀😀,2025-04-19 05:54:26+00:00,netral
nggak usah nangis pak..malu udah tua...,2025-04-19 13:37:49+00:00,negatif
tangisan bahagia,2025-04-20 08:13:41+00:00,positif
"anj nhe orang,,",2025-04-21 08:06:27+00:00,negatif
🐀 nya nanggis.,2025-04-20 08:56:15+00:00,positif
waktu korupsi gk nangis modus😂😂😂😂😂🤣,2025-04-21 08:15:36+00:00,negatif
tangisan tai ucing,2025-04-22 16:47:18+00:00,negatif
"makan enak seneng gk nangis lu ,beli mobil mewah ketawa, dasar manusia serakah",2025-04-20 10:23:01+00:00,netral
koruptor jauh lebih ganas dibanding narkoba.... teroris bahkan pembunuhan....dampak korupsi merata keseluruh negri...bahkan dampak buruk bagi masa depan dan kelangsungan sebuah bangsa....,2025-04-20 10:28:21+00:00,negatif
"ada sebab ada akibat, apa yg kmu tabur itu yg kmu tuai... Jd jgn nangis, malu sm jabatan dan badan pak...",2025-04-21 10:06:19+00:00,negatif
"waktu nyuri bangga pamer harta.
di tangkep nangis.
ai mata buaya nama nya 😂😂😂",2025-04-20 12:42:09+00:00,negatif
"kayak ank kecil,pake nangis segala...tertangkap korupsi nangis...kalau ngk ketangkap...hapy2 bawa cwek n dugem....dasar",2025-04-20 11:21:26+00:00,negatif
"""intinya kerja itu tiap tahun habisin anggarn,oleh para maling korupsi uang rakyat.di intansi dinas sosial pengkhianat kerja maling korupsi yg kebal hukum,jabatan naik jadi maling di kab Kutai timur""",2025-04-21 10:08:15+00:00,negatif
dia menangis Krn lupa blm buang sampah,2025-04-20 11:27:53+00:00,negatif
"nangis karena takut gendaknya di ambil orang,,",2025-04-19 14:49:31+00:00,negatif
🤣🤣😆,2025-04-20 02:19:41+00:00,positif
Waktu dapat duit ketawa gedek sampai terkencing kecing setelah ketangkap menangis pengecut,2025-04-22 18:48:45+00:00,netral
kok ngga kedengeran pak ...kaya pak Hasto dong nangisnya 😜😜😜,2025-04-20 08:08:52+00:00,negatif
PUNYA DUIT SEGITU BISA BUAT 7 TURUNAN ITU,2025-04-21 03:45:56+00:00,netral
"🙏😇✨gk usah nangis,penjara enak kok..mkn,tidur.putih pula",2025-04-20 02:46:25+00:00,negatif
monyet monyet tukang korupsi uang rakyat,2025-04-23 13:02:04+00:00,negatif
kenalu makan lu,2025-04-21 03:35:56+00:00,netral
"anda mnangis karna dah ke tangkap kan kmna aja sblom ktangkpa ktawa2 heppy uang bnyak kocak,,, jgn prcaya dngn air mata biyawak😅😅😅😅😅",2025-04-20 02:40:27+00:00,negatif
"udh tau perbuatan nya melanggar hukum msh nekad lakukan korupsi, udh ketangkep bru nyesel mewek. klau mau kaya yg benar jdi pengusaha, bkn korupsi uang rakyat🤣🤣",2025-04-19 14:11:35+00:00,negatif
matak ge ulah kabita ku duit haram. kecuali ngahiji jeung pejabat2 di luhur kakarak aman,2025-04-21 03:32:54+00:00,negatif
jgn nangis lagi Nerima duitnya kan seneng,2025-04-19 14:10:51+00:00,negatif
saat ngorupsi foya foya..knp klau tertangkap..mewek..,2025-04-20 02:24:49+00:00,negatif
